id	x	y	z
YKR030W	123.981	64.998	32.111
YDL207W	106.013	30.314	94.15
YPL015C	133.759	89.242	32.878
YLR211C	111.867	121.728	186.449
tP(UGG)N2	71.679	90.792	34.918
YMR181C	158.57	60.252	107.038
YOL019W-A	104.323	72.788	27.239
tP(UGG)N1	66.978	86.418	50.053
YHR182W	132.001	89.414	105.555
YDL107W	123.304	25.934	64.945
YNR029C	69.516	99.335	30.857
YBR122C	143.777	93.435	117.567
YHR001W	137.659	111.167	30.725
YDR477W	97.794	13.878	117.117
YAR002C-A	110.79	110.882	1.246
YMR064W	145.638	40.933	59.622
YOL105C	74.659	41.074	60.03
YOR042W	94.402	55.8	45.222
YGL083W	79.843	117.471	98.165
YOL050C	94.587	53.173	42.351
YBR253W	122.389	93.281	136.753
YIL042C	102.475	123.589	66.833
YBR224W	123.439	87.035	127.2
YIL035C	103.858	126.299	58.916
YIL111W	93.472	102.218	86.184
YIL159W	72.839	117.625	94.728
YPL142C	131.954	62.265	106.428
YML121W	129.767	64.506	82.565
YDR210C-C	125.475	26.984	106.548
YJL174W	40.656	54.024	84.137
YNR061C	59.701	94.942	53.255
YDR210C-D	126.561	25.592	106.592
YPL215W	141.683	47.323	127.635
YHR154W	146.81	101.268	93.973
YPL135W	136.451	66.206	101.43
YGR151C	108.475	110.828	133.747
YMR304W	120.217	56.035	122.339
YGR041W	106.328	128.074	89.264
YER156C	71.845	70.663	111.547
YPL255W	150.267	65.43	122.882
YPL168W	133.103	66.285	101.871
YDR427W	105.983	16.487	124.807
YIL177C	57.011	124.989	84.49
YHR160C	143.758	109.559	85.264
YGR177C	106.35	105.491	139.067
YHR213W-A	148.354	126.625	115.945
YIR019C	105.844	118.181	31.523
YPL077C	165.882	73.223	79.011
YJR022W	75.45	75.057	21.477
YLR273C	91.036	117.598	192.262
YOR001W	111.637	90.934	22.379
YNR002C	100.101	109.101	19.262
YLR009W	96.486	101.882	34.611
YER088W-B	80.948	79.486	98.019
YIR020C	103.544	119.347	32.406
YGL206C	81.841	81.826	122.035
YDL225W	103.237	31.989	92.495
YCL038C	127.38	123.889	50.419
YML099W-A	144.178	68.033	77.812
YPR043W	147.211	59.778	62.348
YOL025W	98.887	66.589	33.415
YLR364W	108.3	101.226	198.491
YKL058W	114.279	48.495	45.381
YPR087W	147.793	54.187	73.333
YKL085W	109.637	36.596	46.345
YJR124C	90.499	69.067	70.972
YNL250W	57.442	41.303	86.779
YNR043W	60.118	92.396	35.377
YHL018W	142.559	102.611	42.259
YOL089C	85.051	46.867	73.578
YIL064W	96.412	123.448	84.838
YPR158C-D	143.473	29.653	77.785
YKL217W	111.313	24.116	66.359
YKR094C	139.315	38.323	43.715
YPR158C-C	142.509	30.797	78.779
YGR013W	114.056	119.98	49.038
YML103C	141.138	65.997	79.692
YOR377W	78.693	55.398	121.08
YLL026W	97.812	125.98	51.317
YCL002C	131.12	125.258	26.373
YGL108C	64.176	99.736	105.083
YHL005C	141.075	112.902	29.136
YJL153C	41.939	77.666	84.445
YPL090C	159.899	74.896	93.591
YDR388W	108.165	14.434	128.429
YGR199W	104.294	76.534	119.284
YHL050C	159.872	98.282	56.112
YFL015W-A	118.818	96.074	26.728
YLR306W	107.328	105.839	198.161
YPL038W-A	157.804	84.672	46.158
YGL220W	78.333	82.66	126.897
YOR351C	49.673	49.06	124.497
YNL266W	76.782	48.097	103.84
YGR082W	104.439	119.835	110.207
YDL115C	123.008	22.044	67.569
YCL003W	130.875	125.66	26.412
YDR436W	104.412	15.475	121.066
YHL027W	156.273	101.063	43.2
YPL189W	128.243	57.863	105.615
YKL116C	104.487	30.286	57.063
YOR319W	67.161	34.73	115.585
YGR119C	107.982	110.536	120.985
YAR066W	68.633	101.899	6.607
YGR035C	108.524	133.51	77.81
YDR181C	149.21	17.813	104.446
YOL127W	66.69	48.439	76.068
YMR292W	123.191	55.387	121.959
YJR146W	78.301	50.688	72.691
YNL224C	77.465	51.241	82.701
YAL020C	110.8	89.698	16.247
YBR275C	121.377	96.6	148.533
YDR539W	99.547	20.073	111.872
YPL208W	147.01	47.388	120.976
YDR304C	129.313	19.664	125.67
YMR177W	159.165	55.679	106.28
YOR187W	77.237	20.492	86.952
YCL048W-A	126.431	121.355	52.073
YOR292C	57.444	33.165	111.721
YGR064W	104.184	122.137	103.651
YOL147C	48.406	49.415	59.138
YHL046C	150.998	98.701	55.541
YNL296W	69.082	38.174	97.854
YCR037C	136.646	111.346	77.676
YCL060C	133.942	121.906	63.646
YGL035C	87.685	112.374	68.051
YHR054W-A	159.975	99.168	81.172
YOR136W	79.882	17.415	64.028
YPR201W	152.579	32.775	74.439
YDR494W	107.221	30.856	119.502
YDR266C	128.469	16.858	115.765
YMR061W	144.992	43.834	61.207
YGR246C	98.482	77.523	126.301
YEL076C	85.39	130.478	75.311
YPL242C	151.113	65.376	121.855
YPR027C	149.944	69.815	45.333
YLR046C	75.692	116.753	78.906
YBR067C	129.554	102.56	102.063
YCR024C-B	134.399	108.338	58.023
YDR100W	136.529	22.281	76.767
YLL004W	103.641	102.138	25.905
YER049W	69.783	95.637	74.958
YDL024C	125.595	80.559	46.479
YNL337W	67.677	40.357	120.859
YEL054C	81.196	121.256	66.085
YGL068W	85.569	114.755	96.59
YLR028C	88.066	113.304	57.969
YBR081C	128.499	94.787	101.919
YML012W	140.988	97.58	34.092
YER056C-A	68.094	96.176	78.666
YDR028C	124.758	66.311	60.959
YPR192W	155.631	34.854	82.575
YOR217W	69.324	20.38	95.338
YBL035C	128.419	118.956	79.614
YPL123C	152.209	61.661	108.476
YNL206C	79.126	48.59	69.107
YHR105W	151.763	83.904	95.26
YLR060W	93.968	122.501	80.418
YHR035W	141.948	94.514	64.464
YDR278C	125.747	20.933	116.505
YJL182C	38.952	47.384	80.96
YIR006C	120.27	115.779	24.145
tA(AGC)P	141.904	31.422	79.338
YKL156W	96.578	32.717	55.074
YPL063W	167.028	78.52	78.011
YBR049C	144.911	107.854	93.626
tA(AGC)J	61.207	76.374	69.156
tA(AGC)D	125.81	81.581	45.799
tA(AGC)G	101.974	97.918	124.568
tA(AGC)F	125.019	75.172	7.697
YDL079C	131.704	36.122	64.867
YGL188C-A	77.256	80.596	121.713
YPR148C	151.941	29.477	62.751
YNL180C	80.71	54.043	94.956
YOR282W	64.658	33.551	106.791
YMR195W	156.355	52.767	117.237
YDR162C	148.215	23.798	99.89
YMR134W	155.31	55.268	100.76
YDR301W	129.176	18.551	122.458
YJL101C	58.424	72.589	66.022
YKR013W	120.894	81.485	29.888
YBL069W	119.507	103.702	90.995
YNL040W	66.309	86.625	45.546
YDR353W	119.868	12.99	130.45
YJL053W	64.784	71.159	46.838
YJL001W	99.494	92.58	23.386
YJL049W	71.301	76.268	45.477
YHR183W	132.189	89.39	105.849
YDL085C-A	126.278	32.731	62.002
YCR099C	155.088	120.252	81.656
YLR252W	87.133	120.461	187.357
YJR071W	78.621	63.35	52.065
YML087C	154.49	72.427	78.348
YDL206W	105.548	28.114	93.992
YIL071W-A	101.955	113.55	86.571
YHR060W	158.2	95.519	84.358
YBR010W	127.174	111.237	43.962
YER094C	90.316	76.987	94.655
YLR173W	90.505	126.468	179.297
YKR037C	126.855	56.818	29.791
YKL119C	103.275	28.258	56.048
YLR212C	112.53	121.0	186.898
YHR042W	149.168	100.324	69.131
YER101C	87.066	80.619	95.854
YMR155W	162.324	51.96	105.404
YCR019W	137.79	114.008	53.907
YLR086W	95.811	111.263	89.105
RUF22	123.77	79.587	8.367
YMR284W	122.426	58.962	119.026
YJL027C	94.645	86.8	30.632
YER054C	72.905	94.843	76.668
YGL132W	75.78	91.393	105.578
YKR015C	119.493	81.977	32.3
YLR151C	99.476	107.832	133.556
YML030W	144.721	81.402	47.71
YML065W	161.521	72.427	66.42
YMR082C	142.62	41.981	72.989
YER001W	94.504	121.696	23.512
YLR285C-A	94.038	108.639	197.865
YBL074C	119.256	103.777	91.643
YPL042C	160.892	85.87	50.822
YPL006W	132.036	95.464	23.717
YBL058W	123.447	117.216	94.399
YPR009W	139.454	87.511	29.526
YMR115W	160.829	45.893	91.717
YDL126C	117.064	18.647	72.805
YMR260C	145.267	50.373	137.475
YGR264C	88.954	94.971	136.574
YOR161C	83.996	5.907	87.905
YML078W	157.094	80.325	75.787
YCR083W	132.18	108.841	76.929
YJL152W	42.022	78.88	84.123
YGL258W-A	81.559	76.216	116.381
YIR018W	110.603	115.339	29.497
YPL074W	162.709	75.063	78.861
YJR025C	74.913	74.501	22.32
YNL320W	63.034	21.829	111.087
YKL046C	115.167	47.684	33.026
YBR145W	135.211	88.115	124.074
YDR339C	123.231	15.835	135.266
YOR151C	75.817	11.896	78.081
YAL041W	98.4	66.164	12.829
YPL169C	134.521	67.204	102.547
YHR161C	142.629	110.273	85.175
YGR174C	107.146	106.199	140.894
YDL224C	104.121	33.039	93.34
YDR015C	122.489	80.037	49.614
YLR225C	100.487	120.984	190.998
YNL134C	62.108	58.3	88.055
YGL207W	83.762	81.655	120.711
YGL090W	74.216	114.232	96.49
YCLX07W	121.437	114.417	44.591
YLR454W	97.477	95.914	199.316
YGR134W	102.343	89.562	116.609
YER188C-A	47.337	83.172	97.322
YLR270W	94.053	116.674	193.921
YKL184W	106.935	18.256	62.072
YGR169C	110.518	107.509	141.822
YLR365W	108.124	102.324	198.468
YPR086W	148.068	53.821	72.804
YKL086W	109.831	36.021	46.25
YJR125C	91.654	69.415	72.263
snR82	64.719	98.381	96.693
YMR060C	144.675	44.823	61.648
YER190C-B	47.337	83.172	97.322
YLR459W	92.516	96.807	198.54
tF(GAA)H2	153.683	94.551	96.569
YOL155W-A	45.279	60.775	59.736
YFL057C	108.115	57.947	51.612
YJR003C	94.857	89.191	22.261
YDL144C	112.913	22.243	75.235
YFL028C	130.167	98.042	30.874
YJR078W	75.092	59.889	54.313
YMR268W-A	140.414	52.768	127.672
YNL144C	59.229	54.323	84.348
YLR379W	101.177	102.755	199.529
YNL033W	72.385	93.371	30.987
YDR371W	111.082	15.531	135.986
YBL013W	123.555	107.361	45.16
YDR456W	102.547	26.713	120.642
YNL062C	62.138	86.685	71.256
YMR295C	121.969	54.657	120.362
YPL116W	160.685	58.553	110.33
YLR238W	85.424	109.459	194.118
YBR118W	142.47	93.987	116.86
YDR324C	125.729	19.798	126.363
YJL072C	62.993	73.605	50.468
YOR112W	81.733	24.789	65.233
YFL017C	119.265	97.114	27.708
YPR132W	156.212	41.439	66.905
YIL134W	89.47	100.17	90.133
YJL163C	46.992	67.493	82.994
YGL123C-A	77.083	92.556	103.313
YNL120C	73.674	62.011	88.025
YDR084C	130.529	38.757	80.723
YLR307W	108.366	105.415	197.964
YOR356W	60.301	49.32	122.764
snR17b	132.314	62.094	106.937
YGR152C	108.475	110.828	133.747
YAR027W	91.74	113.137	3.447
YHR072W	145.229	88.032	84.341
YNR026C	71.69	101.838	30.262
YDR428C	105.69	15.74	124.725
YBL006W-A	125.127	113.666	35.012
YNL305C	63.804	24.966	95.753
YGL221C	78.263	82.54	127.174
YDR014W-A	122.489	80.037	49.614
YGR034W	108.618	134.164	77.196
YDR182W	147.451	18.179	104.452
YNL290W	65.948	38.3	99.546
YBL010C	125.075	109.599	42.768
tL(UAA)D	139.713	65.571	60.05
YGL152C	65.389	96.364	117.999
YLR112W	95.339	124.262	100.066
YDR139C	132.689	28.571	97.297
YBR276C	123.922	93.694	149.811
YJR147W	78.334	50.295	72.858
YOL079W	78.844	56.498	63.763
YAL021C	110.422	88.587	17.38
YHR128W	152.598	95.311	97.897
YDR538W	99.93	20.579	112.103
YOR316C	66.999	34.642	114.704
YCL011C	127.755	125.055	29.643
YNL227C	75.392	50.528	79.38
YPR204W	152.579	32.775	74.439
YBR123C	145.0	93.516	117.904
YIL112W	93.527	101.298	88.09
YDR501W	110.235	28.733	113.787
YMR204C	157.318	54.37	124.911
YDL188C	105.658	22.102	88.275
YOL104C	75.699	42.108	59.609
YGR286C	92.907	96.467	148.021
YOR343W-A	50.536	40.314	127.364
YOR043W	93.03	54.188	45.14
YDR470C	97.34	18.233	119.733
YAL056W	90.431	71.093	20.064
YBR250W	123.424	95.879	137.97
YIL043C	102.589	122.733	67.004
YKL071W	110.623	40.05	40.841
YPL134C	137.306	66.28	101.523
YMR042W	146.679	53.323	56.664
YJL087C	58.325	75.85	57.299
YLR347C	111.509	100.557	197.353
YJR107W	85.25	70.118	69.641
YNL157W	64.664	55.426	84.545
YML060W	165.841	76.253	67.516
YPL143W	132.085	62.189	106.637
YBR218C	123.161	92.502	133.378
YDR306C	130.272	19.235	127.236
YNR060W	60.932	94.305	52.659
YML120C	130.284	64.511	82.656
YGL174W	73.745	90.267	122.901
RDN25-1	98.596	108.341	142.982
YOR216C	70.374	20.994	95.866
YMR217W	160.275	68.002	136.95
YNL164C	71.888	55.978	91.563
YJL026C-A	94.667	87.011	29.839
YEL057C	84.902	118.663	71.164
YDL156W	107.531	11.975	74.231
YPR170C	140.959	36.825	80.2
YOR239W	65.299	29.364	103.388
YBL036C	128.649	119.759	80.64
YNL039W	67.059	87.175	44.033
YGR183C	102.488	99.316	136.278
YDR230W	125.229	18.308	109.361
YPR191W	154.553	34.582	82.859
YER137C	69.226	73.235	110.15
YDR027C	123.548	68.351	59.283
YGL069C	85.569	114.755	96.59
YDL049C	127.942	46.193	55.072
YBR170C	134.005	88.501	130.138
YER071C	65.619	101.897	98.974
YNL272C	79.55	45.373	101.612
YBR048W	146.505	108.592	93.295
YNL205C	79.912	48.723	69.013
YPR073C	154.071	55.121	66.537
YKR081C	137.619	40.545	32.304
YPL263C	148.62	69.532	120.787
YDL001W	122.094	92.405	31.652
YOR338W	57.175	39.999	125.831
YOL013C	109.019	82.352	29.162
YJL183W	39.292	46.726	80.481
YPL218W	136.059	51.41	129.643
YKL128C	103.011	27.033	58.243
YEL028W	79.148	124.058	44.567
YNR042W	60.877	92.122	35.198
YDR260C	128.8	12.723	114.815
YBL059C-A	123.517	116.848	94.797
YIL065C	96.606	122.729	85.255
YHR137C-A	154.439	93.61	101.477
YOL031C	96.0	59.296	35.478
YHL019C	143.013	102.325	42.706
YNL258C	65.975	43.204	99.922
tI(AAU)I1	103.029	87.047	81.245
YJR094W-A	81.689	67.423	60.009
YKL216W	109.56	25.227	67.155
YMR175W-A	161.751	51.581	108.176
YGR012W	114.281	118.918	47.682
YHL004W	140.912	112.983	29.144
YPL041C	160.118	85.77	49.709
YNL098C	48.389	70.661	87.91
YKL023C-A	128.387	65.33	19.49
YOR147W	73.904	14.489	78.4
YKR097W	133.992	45.524	42.54
YML102W	141.233	67.098	78.098
YOR370C	70.296	49.599	124.434
YJL047C-A	72.842	77.603	45.107
YCR090C	139.482	114.528	77.104
YDR389W	107.385	13.139	127.171
YCR029C-A	129.916	104.174	61.059
YDL027C	125.396	76.923	47.845
YER053C	73.578	94.594	76.067
YPL051W	168.922	84.963	59.664
YJR121W	87.125	67.823	68.866
YLR081W	93.61	122.455	91.792
YML066C	161.199	71.274	65.772
YDR049W	160.623	51.028	66.888
YJL020W-A	93.435	88.327	23.101
YER100W	86.956	80.514	95.587
YDR279W	127.202	20.334	117.761
YLR399W-A	85.813	97.639	196.029
YAL060W	89.981	72.56	23.569
YJL026W	94.667	87.011	29.839
tV(AAC)E2	80.829	67.099	106.157
YER002W	92.582	122.278	23.328
YCR018C	138.545	116.836	50.549
YDL127W	115.967	18.761	72.746
YBL075C	119.244	104.744	92.5
YGR265W	88.667	95.229	137.159
YPR008W	137.247	88.937	29.583
YGL020C	104.845	109.61	56.829
YOR160W	83.244	5.169	86.66
YGL133W	74.714	91.908	106.573
YOR107W	83.22	23.499	66.224
YOR008W-B	102.997	84.966	21.42
YMR261C	145.255	50.445	136.677
YMR112C	164.023	45.389	90.422
YER138C	69.869	69.217	110.863
YPL178W	135.166	70.921	104.026
tH(GUG)G1	78.076	83.479	124.669
tH(GUG)G2	66.566	98.712	95.722
YOR186W	76.987	20.982	87.636
YGR287C	90.738	98.533	149.061
YMR216C	160.478	67.973	137.655
YMR170C	163.977	44.596	109.765
YCL061C	134.043	122.187	63.953
YHR004C	134.145	108.15	33.462
YDR502C	109.294	28.502	114.051
YOR238W	64.112	28.227	102.841
YGR247W	98.12	78.545	127.505
YDR101C	137.325	21.413	76.576
YMR158C-A	159.752	53.474	105.906
YPR026W	149.139	71.438	43.448
YOR146W	74.612	15.167	78.28
YPR166C	142.431	31.677	78.174
YEL002C	97.848	119.639	24.843
YEL075C	85.508	130.067	75.157
YPR099C	155.298	54.851	74.885
YPL245W	150.988	65.785	120.171
YBR066C	129.288	103.341	101.58
YDL022C-A	125.73	81.251	46.039
YPR160C-A	141.081	31.204	79.468
YGL211W	81.015	84.157	122.191
YBR079C	130.414	98.886	105.144
YPL068C	163.817	76.754	78.872
YHR199C	129.277	101.619	111.131
YDL090C	122.591	28.097	60.608
YGR101W	118.157	116.765	117.51
YFL054C	108.985	64.513	50.822
YMR255W	141.773	53.343	134.027
YJL128C	54.615	84.797	71.692
YJR002W	96.288	90.183	22.718
YDL145C	112.653	21.343	74.379
YBL097W	120.571	126.607	106.858
YBR126W-B	148.675	94.893	119.481
YNL061W	61.197	87.439	70.244
YNL034W	72.296	92.324	32.387
YMR239C	142.725	57.926	126.508
YFL014W	118.638	95.82	26.412
YDR325W	124.003	19.119	125.607
YJL073W	63.655	74.089	51.299
YNL174W	84.04	57.743	93.385
YER165C-A	67.051	79.948	111.115
YPL035C	155.56	81.845	42.288
YJL159W	48.613	72.668	83.081
YOR113W	83.756	24.073	65.549
YDR087C	128.519	41.17	81.649
YMR294W	122.259	54.77	120.627
YPR135W	156.881	39.566	65.779
YER136W	68.885	73.914	110.063
YNR008W	97.31	106.469	25.077
YJL166W	44.923	62.574	83.76
YDR072C	145.942	32.133	70.027
YJL200C	46.371	53.039	89.265
YOR283W	65.061	33.831	106.792
YJL102W	61.083	72.078	66.167
YNL043C	67.827	86.742	50.851
YKL075C	106.308	39.447	40.285
YNL181W	80.521	53.724	94.667
YBL068W	119.679	104.313	91.118
YER107W-A	91.245	82.288	100.858
YDR352W	120.258	12.466	130.478
YKL129C	103.328	28.892	60.148
YDR163W	148.564	24.189	100.275
YML051W	165.77	72.191	60.733
YDR238C	129.792	15.474	112.356
YHR184W	132.768	89.921	106.377
YDR524C-A	99.754	8.738	109.136
YMR122W-A	153.981	44.535	96.381
YCLX05C	125.106	119.038	48.065
YDR243C	128.038	20.053	110.264
YLR172C	90.797	127.065	177.697
YLR392C	87.701	102.495	196.84
YEL076C-A	85.248	130.974	75.501
YPL017C	138.808	86.687	32.279
YPR168W	142.177	33.313	78.816
YJL048C	72.196	77.118	45.228
YPR113W	156.209	53.592	75.19
YLR213C	113.055	120.233	187.465
YKL161C	93.818	31.212	53.346
YPL147W	132.66	63.551	104.705
YPL113C	162.671	60.364	106.819
YBR251W	122.905	94.363	137.305
YKL041W	115.742	47.156	27.178
YIL113W	93.655	100.314	89.164
YMR099C	154.273	47.914	86.17
YPL195W	136.845	53.517	110.901
YOL107W	73.308	39.7	60.847
YIL040W	102.32	125.372	66.127
YDR471W	97.504	17.618	119.357
YGR135W	102.076	89.872	117.491
YLL019W-A	104.644	117.504	43.291
YNL103W-A	54.904	66.043	84.54
YOR015W	100.354	70.941	23.903
YOR040W	95.122	56.844	45.422
YAL051W	89.5	66.843	14.045
YCR057C	140.283	107.005	87.613
YAL019W	111.248	91.517	15.098
YNR003C	99.717	108.669	20.313
YPL140C	130.796	63.855	102.982
YIL177W-A	55.392	126.161	84.436
YLR449W	102.065	92.073	198.519
tT(AGU)I1	98.657	92.1	80.443
tT(AGU)I2	113.202	113.595	34.263
YNL156C	64.053	55.336	84.371
YLR227W-A	96.513	119.56	192.048
YIR024C	99.737	118.662	35.119
YJL086C	59.236	75.32	57.357
YHR152W	147.373	100.226	96.002
YGR169C-A	109.992	107.25	142.34
YML123C	128.08	64.848	82.445
YNR063W	56.076	95.992	53.694
YIL175W	61.622	121.838	84.594
YLR239C	84.64	109.127	193.772
YJL160C	48.992	71.661	82.792
YML109W	136.0	65.375	83.925
YPL075W	164.556	74.02	78.545
YCRX08W	135.74	106.05	81.614
YJR024C	75.256	74.863	21.739
YDL025W-A	125.388	77.8	47.623
YJL135W	57.669	80.786	82.614
YNL029C	72.538	95.842	28.273
YBR142W	137.295	90.5	125.334
YOR231W	58.42	21.281	100.043
YIL037C	102.838	127.105	62.603
YHR166C	134.999	105.414	91.381
YGR175C	106.858	106.008	140.043
YIR017C	111.313	114.913	29.174
YKL047W	115.554	47.65	34.703
YER076C	67.681	93.258	100.614
YKL187C	109.661	22.692	63.293
YGL097W	68.128	99.474	95.586
YIL010W	115.047	112.048	28.081
YKL087C	109.95	35.405	46.049
YJR126C	92.399	69.556	73.375
YGR168C	111.365	107.958	140.886
YGL204C	77.164	84.134	125.373
YLR391W	88.767	102.019	197.345
YDR012W	125.801	82.323	47.309
YHR021C	141.444	100.229	52.15
YIL088C	105.182	90.187	84.551
YOL152W	48.743	54.469	60.121
YGL170C	78.548	84.629	118.473
YNR041C	61.262	92.004	35.132
YDR544C	96.467	11.032	107.794
YOL030W	96.503	60.944	34.935
YML101C	141.526	67.318	77.882
YLR466C-B	89.536	91.2	196.443
YCL058W-A	133.021	120.235	61.863
YLR466C-A	89.349	91.209	196.373
YMR034C	145.947	61.251	51.385
YNL099C	48.765	70.055	87.552
YGL059W	84.885	112.515	88.453
YKR096W	135.537	43.656	42.248
YGR203W	105.417	77.564	122.893
YHL003C	140.488	112.917	29.277
YDR034C-D	137.032	64.922	61.187
YOR371C	71.374	50.847	125.32
YDR034C-A	140.114	65.611	59.926
YDR034C-C	138.536	65.372	60.479
tA(AGC)H	140.271	100.362	51.509
YER066C-A	61.458	101.128	93.595
YJR104C	82.394	71.286	67.49
YER180C-A	54.676	85.092	103.648
YFR043C	116.239	71.768	28.501
YHL021C	145.302	102.175	43.38
YIL008W	115.001	111.504	23.574
YOR357C	61.592	49.415	122.376
YGR153W	108.853	111.307	134.809
YFR038W	119.523	73.098	24.815
YNL303W	64.042	26.402	95.47
YKR080W	137.447	41.038	31.863
YGR080W	104.726	120.864	110.777
YOR037W	96.906	60.437	46.501
YBL011W	124.348	108.485	43.969
YDR183W	146.156	18.537	104.457
YGL222C	78.102	82.361	127.751
YDR138W	134.57	27.424	96.953
YHR129C	152.207	95.178	98.324
YOR317W	67.832	34.909	115.06
YNL226W	75.851	50.737	80.124
YAR064W	69.053	101.735	6.552
tQ(CUG)M	138.182	52.82	124.804
YEL024W	82.199	121.917	40.976
YAL022C	109.954	87.722	19.011
YJR144W	78.443	52.357	71.75
YOL078W	79.099	55.669	62.421
YPL271W	144.531	79.08	118.195
YGL153W	65.389	96.364	117.999
RME2	73.757	81.064	123.661
YNL291C	66.924	38.87	99.204
YHR218W	156.375	137.03	122.63
tW(CCA)P	147.527	65.911	121.118
YOR305W	57.181	35.436	115.55
YHR033W	139.68	93.428	63.542
YER137W-A	69.226	73.235	110.15
YMR171C	163.821	45.935	109.645
YLR413W	95.665	99.191	199.338
tW(CCA)K	110.35	38.996	39.196
tW(CCA)J	94.344	93.603	20.022
YPL249C-A	148.468	65.719	120.419
tW(CCA)M	148.392	43.491	58.185
YOR244W	65.053	30.713	104.073
YEL003W	98.338	119.119	25.239
YDR503C	108.327	28.428	114.499
YGL037C	84.355	114.325	70.345
YPL244C	151.481	65.768	120.486
YDR492W	106.425	29.617	119.874
YBL032W	126.78	115.373	73.008
YDR102C	137.941	20.797	76.6
YGL156W	67.597	93.66	115.711
YGR240C	97.373	77.852	129.752
YGL049C	77.487	120.511	82.151
YMR259C	144.783	50.74	137.599
YBR061C	128.423	104.019	98.647
YDR023W	122.498	72.492	55.914
YOR145C	74.612	15.167	78.28
tH(GUG)K	113.428	43.461	45.844
YPR052C	148.405	59.769	64.703
tH(GUG)M	145.767	51.328	61.445
YPR025C	147.57	73.261	42.63
YCL019W	123.332	123.095	39.547
YGL012W	111.773	112.527	44.963
YBR087W	138.885	96.928	101.317
YDR446W	103.841	24.57	120.562
YMR056C	145.0	45.339	61.291
YKL006C-A	124.866	88.548	22.747
YMR242W-A	143.375	58.687	128.554
YPR190C	153.927	34.436	82.458
YOR215C	71.112	21.286	96.395
YHR107C	152.433	84.105	93.835
YAR002W	111.579	111.096	1.511
YNL211C	73.845	48.69	72.057
YGL175C	73.089	90.711	123.16
YOR262W	47.409	30.888	106.48
YDL048C	127.217	47.311	54.476
YDR365W-A	115.516	11.264	140.613
YEL056W	83.707	119.467	69.409
YDR026C	123.103	70.066	57.887
YCL075W	133.811	129.26	63.927
YOR339C	57.523	40.126	125.98
YBR047W	147.632	109.091	92.898
YEL029C	79.023	123.46	44.999
YMR092C	148.761	47.557	83.516
YCR052W	137.264	105.473	83.769
YNR034W	68.725	92.291	36.004
YOR140W	79.286	18.541	68.725
YOL012C	109.856	83.686	30.034
YPL219W	135.498	52.432	129.46
YPL262W	149.877	68.787	121.484
YNL294C	69.308	39.444	98.214
YNL182C	80.374	53.218	93.724
YPL020C	142.263	84.202	33.345
YCR064C	141.884	111.48	89.77
YHR135C	152.403	93.307	101.455
YLR289W	96.987	109.543	197.999
YKL153W	99.061	31.08	55.083
YOR284W	65.289	34.081	106.795
YCL040W	128.074	125.963	51.753
YOR163W	84.029	8.686	90.603
YMR199W	153.941	54.023	120.804
YMR044W	145.293	52.949	58.756
YJL103C	63.263	71.669	66.498
YJL077W-B	60.652	73.976	54.631
YNL042W	66.378	86.224	49.197
tV(UAC)D	122.319	73.184	55.352
YNL308C	63.879	22.023	97.786
YML050W	164.733	72.528	60.747
YPR074C	153.95	53.917	67.136
YHL040C	145.925	98.998	55.693
YHR058C	158.861	96.332	83.889
YDR239C	129.866	16.209	112.281
YJR049C	70.665	57.495	36.615
YPR112C	156.892	53.866	75.96
YML085C	152.978	74.223	79.425
YLL067W-A	92.744	120.656	67.649
YOR102W	84.156	24.154	65.24
YPR169W	141.983	34.114	79.13
YDR242W	128.614	18.93	110.654
YHR085W	153.624	88.439	87.213
YIL061C	96.141	125.238	83.584
YDR048C	160.546	51.781	66.401
YML067C	161.307	70.815	65.599
YER052C	72.878	94.761	75.772
YPR158W-B	146.072	26.158	74.531
YLR412C-A	94.759	98.439	199.173
YLR080W	94.122	124.129	91.5
YJL138C	54.53	81.177	83.408
YER003C	91.701	122.36	23.459
YER103W	89.421	80.174	97.327
YGR172C	107.642	106.282	142.553
YOR129C	80.294	15.861	68.87
YOR205C	77.235	26.199	96.092
YGL254W	84.924	82.589	118.58
YJL025W	94.606	87.213	28.568
YPR143W	153.364	36.121	62.174
YBR029C	140.944	109.726	71.038
YMR262W	144.888	50.82	135.555
YGR070W	106.868	125.451	108.007
YLR153C	99.483	107.06	137.535
YOL059W	85.657	50.405	43.327
YBL076C	119.466	106.77	94.192
YMR113W	163.212	45.597	90.719
YPL222C-A	134.64	56.663	128.097
YGL134W	73.445	92.297	108.502
YPL162C	128.846	61.816	101.006
YLR128W	90.335	119.39	108.706
YKR068C	131.794	40.78	32.761
YGL021W	103.982	108.986	57.643
YJR027W	74.119	73.415	25.369
YBR143C	136.601	89.539	125.122
YDR086C	128.788	40.789	81.567
YHR072W-A	145.04	88.181	84.715
YOL054W	92.582	54.436	46.983
YNL028W	72.801	96.288	27.867
YIR016W	112.025	114.578	28.851
YPL072W	162.112	75.789	79.008
YHR167W	134.964	104.601	92.272
YIL172C	67.907	118.322	84.539
YJL134W	58.215	80.688	82.227
YJL161W	48.91	71.124	82.744
YDR449C	102.051	22.537	121.121
YCRX09C	141.924	112.853	89.659
YOR186C-A	76.987	20.982	87.636
YCLX04W	127.796	125.507	52.205
YLR227C	98.291	120.325	191.567
YKL080W	106.894	39.187	44.696
YGL205W	78.712	83.091	124.196
