id	pdbindex
YLR143W	15141
YLR043C	14748
YEL073C	5729
YDR524W-C	5643
YJR062C	12612
YDR079C-A	3871
YBR035C	1058
YBR109W-A	1362
YML035C	19529
YNL277W	21180
YLR050C	14776
YGR010W	8398
YFL010W-A	7074
YKL111C	13431
YNL167C	21585
YGL008C	8337
YFL025C	7015
YKL009W	13827
YIL144W	10812
YHR063C	9993
YFL052W	6902
YOR124C	23607
YDR094W	3936
YKR098C	14242
YJL126W	11874
YBR100W	1332
YIL133C	10852
YKL141W	13334
YPL044C	25603
YBR148W	1523
YMR093W	20024
YPL033C	25639
YLR317W	15816
YCR076C	2553
YML012C-A	19605
YKL138C-A	13344
YDR067C	3830
YDR376W	5119
tR(UCU)M2	19378
YMR033W	19791
YKL194C	13130
tR(UCU)M1	20610
YFR023W	7246
YNL127W	21715
YDR089W	3911
YKL014C	13803
YLR237W	15511
YPL182C	25070
YLR280C	15693
YJR040W	12522
YPR119W	26208
YJR015W	12431
YHR051W	9964
YKL176C	13207
YKR029C	13971
YDR249C	4582
YKL036C	13713
tF(GAA)F	7160
YJL104W	11959
YPR010C-A	25828
YPL019C	25695
YDL174C	2957
YER091C	6396
YMR194C-B	20419
YMR194C-A	20420
YDL103C	3216
YJR008W	12410
YDL203C	2858
YLR087C	14907
YLR215C	15427
YML082W	19320
YMR287C	20802
YJL199C	11624
YGL063C-A	8143
YJL028W	12287
snR19	21405
snR18	280
YFR001W	7143
YNL109W	21782
YBR220C	1773
YPL131W	25270
YIL115C	10947
snR11	20419
snR10	8066
snR13	5470
YCR094W	2629
YOL101C	22749
snR14	6049
YJL088W	12043
YFR054C	7362
YHR158C	10375
YKL033W-A	13724
YGL186C	7678
YPR164W	26409
YIL031W	11242
YLR203C	15387
YGR155W	8973
YGL208W	7570
YFR049W	7341
YGR048W	8555
tT(AGU)O2	23202
YLR335W	15881
tT(AGU)O1	22722
YCRX20C	2619
YCL036W	2174
YOR020C	23235
YBL028C	780
YGL131C	7902
YIL164C	10723
YJR088C	12678
YDL221W	2789
tS(GCU)F	7227
YGR104C	8770
YLR368W	16001
YBR268W	1928
YPR083W	26074
YHR022C-A	9847
YOR006C	23170
YLR277C	15681
YGL088W	8066
YJR157W	12965
YGR173W	9063
YER084W-A	6370
YOR028C	23262
YDR282C	4712
YDR009W	3592
YOL009C	23113
YOR132W	23642
YAL002W	286
YJL095W	12003
YHR018C	9825
YDR408C	5241
YHL048C-A	9555
YBR126C	1424
YOL149W	22585
YDR300C	4788
YGL202W	7608
tT(UGU)G2	9383
YHR195W	10526
YKR035W-A	13990
tT(UGU)G1	8698
YKR090W	14194
YMR220W	20540
YPR187W	26486
YEL018W	5958
YOR108C-A	23543
YOL097W-A	22767
YFL012W-A	7064
YDR432W	5323
YGR195W	9153
tK(CUU)I	11255
YCL006C	2269
YGL104C	7993
YIL082W-A	11070
YDR523C	5637
YPL220W	24935
YPL275W	24700
tK(CUU)M	20075
YBR237W	1831
YOR268C	24145
YPL002C	25771
YBL046W	711
YGR017W	8422
YDR031W	3671
YOL005C	23126
YOR213C	23984
YEL050C	5835
YHR036W	9906
YOL072W	22885
YHR131W-A	10280
YGL159W	7781
YGL224C	7531
YBR206W	1715
YIL017C	11293
YNL268W	21223
YDR535C	5678
YOL123W	22671
YDR132C	4103
YML116W	19192
YOR068C	23402
YNR056C	22409
YDR185C	4328
YOR070C	23408
YJL216C	11554
YHR207C	10575
YGR039W	8524
YER141W	6622
YKL213C	13040
YNL220W	21414
YGR031W	8468
YGR060W	8596
YLL029W	14449
YCL064C	2087
YML029W	19551
YJL032W	12277
YJR154W	12957
YNL313C	21037
YGR285C	9499
YGL031C	8249
YCR048W	2480
YCR033W	2431
YDL114W-A	3174
YDR104C	3990
YDR222W	4485
YDR053W	3785
YLR111W	15025
YML034W	19536
YBL039W-B	732
YLR042C	14744
YLR144C	15146
YEL072W	5742
YKR059W	14085
YIL152W	10768
YPR058W	26011
YDL020C	3496
YBR032W	1048
YML061C	19414
YBR050C	1120
YNL202W	21464
YDL191W	2900
YJL186W	11666
YHR101C	10175
YER163C	6721
YPL268W	24736
YER132C	6570
YDR399W	5205
YML016C	19595
YOR388C	24639
YLR133W	15103
YDL017W	3514
YBR192W	1661
YOR348C	24470
YLR438C-A	16312
YOR235W	24054
YGL110C	7979
YDR179W-A	4304
YGL263W	7381
YKL183C-A	13171
YJL077W-A	12094
YMR242C	20621
YGR282C	9491
YOR236W	24056
YPL183C	25065
YDR166C	4240
YPR118W	26200
tG(GCC)C	2339
tG(GCC)B	840
tG(GCC)E	5838
YER158C	6693
YJL005W	12360
YJL050W	12192
YDR170W-A	4272
YKR063C	14097
YHR056C	9977
YJL105W	11956
YDR248C	4580
YJR016C	12435
YDL202W	2862
YDL100C	3229
YGL055W	8173
YNR022C	22284
YBR080C	1245
YLR216C	15429
YMR017W	19730
YGR063C	8609
YKR033C	13988
YER090W	6391
YDR458C	5426
YMR035W	19797
YLR159W	15255
YCR015C	2337
YOR178C	23832
YKR011C	13898
YFL006W	7103
YJL018W	12313
YML005W	19636
YGL185C	7681
YLL033W	14432
YMR151W	20239
YNL215W	21434
YBL070C	627
YGL027C	8264
YOR165W	23785
YCR080W	2561
YDL086C-A	3268
YPR150W	26326
YPR005C	25795
YNL044W	22035
YGR044C	8541
YDR169C-A	4253
YDR200C	4374
YPL050C	25586
YDR255C	4598
YFL002W-A	7126
YOR130C	23635
YPL083C	25458
YNL011C	22169
YDR357C	5043
YCR030C	2404
YHR070C-A	10017
YJR021C	12442
YLR274W	15669
YGL098W	8009
YJR156C	12962
YGL089C	8064
YOR007C	23173
YJR143C	12903
YCLX10C	2238
YDL220C	2791
YGR170W	9052
YNL142W	21660
YOL148C	22587
YPR082C	26072
YHR019C	9829
YJR129C	12833
YDR281C	4708
YAL003W	280
tG(CCC)D	5178
YDR008C	3589
YGR138C	8903
YBR174C	1610
tG(CCC)O	23683
YIL078W	11081
YOR047C	23328
YFL024C	7022
tG(GCC)P1	25808
tR(CCG)L	15921
YLR047C	14765
YAL061W	63
YDR095C	3937
YJL127C	11871
YIL130W	10862
YOL160W	22523
YBL092W	537
YFL053W	6893
YDR368W	5093
YJL158C	11749
YMR299C	20844
YKL156C-A	13292
YHR132W-A	10285
YDR375C	5116
YKL140W	13337
YBR149W	1526
YNL179C	21546
YDR088C	3902
YCR020C-A	2364
YKL042W	13692
YNL066W	21948
YPL112C	25339
YPL030W	25652
YKL013C	13810
YLR316C	15816
YHR037W	9910
YFR022W	7240
YNL124W	21731
YGL225W	7529
YIL016W	11297
YAR023C	354
YBR209W	1730
YOR325W	24344
YDR534C	5672
YOL028C	23036
YNR057C	22411
YDR186C	4332
YMR324C	20948
YML117W	19186
YCR018C-A	2357
YDR129C	4093
tT(UGU)H	10478
tT(UGU)P	26152
YOR069W	23404
YGR038W	8496
YKR001C	13857
YOL122C	22675
YFL029C	7001
YNL223W	21400
YBR227C	1794
snR7-S	9253
YLR378C	16037
YHR157W	10370
YPL130W	25272
YML124C	19160
YDR474C	5481
YGR027W-A	8447
YGR027W-B	8451
tH(GUG)H	9670
YOL100W	22756
YGR270W	9433
YHR064C	9997
YLR442C	16326
YJR103W	12747
YGR156W	8976
YFR048W	7338
YGL169W	7747
YEL001C	6015
YLR343W	15918
YMR307W	20890
YHR090C	10112
YCRX21C	2668
YOR021C	23240
YKL021C	13770
YER133W	6580
YNL089C	21858
YOL006C	23122
YDL066W	3335
YLR132C	15099
YOR314W-A	24303
YER162C	6718
YNL255C	21279
YML011C	19608
YNL201C	21468
YDL190C	2904
YCR028C-A	2400
YHR102W	10180
YBR051W	1121
YHR030C	9883
tW(CCA)G2	9132
YER075C	6334
YJL187C	11660
YDR377W	5122
YLR018C	14642
YKR085C	14173
YHR187W	10507
YMR319C	20941
YPL045W	25600
YLR149C-A	15165
tT(AGU)N2	22065
YLR063W	14813
YOR234C	24052
YGL111W	7975
YAL037C-A	142
YMR307C-A	20890
YHR139C	10301
YKR093W	14207
YJL003W	12370
YER082C	6364
YKL212W	13045
YMR221C	20543
YBL031W	769
YPR188C	26487
YNL284C-A	21147
YNL284C-B	21143
YOR374W	24575
YLL025W	14474
YCL007C	2268
YGR196C	9156
YOR269W	24148
YPL276W	24699
YOR212W	23981
YDR032C	3673
YDR433W	5324
YBL049W	699
YGR016W	8419
YEL053C	5824
YAL019W-A	224
YDR372C	5107
YLR416C	16193
YMR156C	20255
YKL145W	13324
YCR014C	2334
YGL024W	8274
YKR010C	13894
YGL184C	7685
YLR085C	14887
YOR179C	23838
YKR100C	14253
YLR158C	15250
YMR129W	20174
YBL071C	626
YIL136W	10842
YPL005W	25762
YDR423C	5301
YPR106W	26144
YPR004C	25792
YNL330C	20981
YER068C-A	6305
YGR180C	9086
YDR158W	4206
YMR116C	20114
YOR164C	23782
YNL047C	22026
YPL082C	25466
YDR256C	4602
YOL085W-A	22817
YPL246C	24833
YGL030W	8253
YGR283C	9493
YMR174C	20335
YJL033W	12274
YLR429W	16268
YOR182C	23851
YHR049C-A	9959
YDR050C	3776
YGR061C	8602
YLL007C	14555
YCL065W	2082
YGR035W-A	8489
YCR032W	2420
YNL312W	21042
YDR105C	3996
YPL241C	24855
SRG1	6359
YLR045C	14757
YNL063W	21960
YLR098C	14961
YML033W	19538
YPR059C	26012
YLL064C	14311
YLR110C	15024
YDL023C	3488
YNL067W-B	21943
YNL032W	22094
YEL071W	5748
YKR058W	14081
YML062C	19410
YCR077C	2557
YBR033W	1052
YER138W-A	6613
YFL050C	6913
YDR369C	5097
YBR106W	1351
YBL093C	534
YAL062W	60
YLR453C	16369
YMR298W	20842
YGR227W	9270
YNL078W	21905
YJL124C	11879
YDR070C	3840
YNL165W	21593
YNL022C	22128
YPR131C	26251
YIL131C	10857
YKL143W	13329
YDR024W	3647
YBR146W	1516
YKR054C	14058
YPL031C	25648
YAL044W-A	110
YKL012W	13812
YPL115C	25331
YLR235C	15507
YJL164C	11725
YNL125C	21726
YNL065W	21953
YNL030W	22098
YLR191W	15360
YDR321W	4883
YNR001C	22205
YNL178W	21550
YKL030W	13740
YGL243W	7462
YDR356W	5039
YDR167W	4244
YJL051W	12186
YJR017C	12438
YPL180W	25076
YHR057C	9981
YJL106W	11949
YLR217W	15430
YKR032W	13987
YOR362C	24531
YGR296C-B	9548
YGR296C-A	9547
YBL100W-A	506
YDL101C	3226
YBL100W-C	502
YBL100W-B	510
YDL205C	2851
YML080W	19333
YHR180W	10475
YMR285C	20796
YMR016C	19723
YER097W	6425
YBR226C	1792
YMR111C	20100
YLR149C	15161
YLL018C-A	14502
YIL117C	10936
YAL055W	80
YOL052C	22960
YDR475C	5482
YPL137C	25252
YFR056C	7372
YHR156C	10368
YLR171W	15286
YGR157W	8981
YGL168W	7749
YJR045C	12545
YJL165C	11720
YBR168W	1591
YJR100C	12738
YLR340W	15897
YMR306W	20882
tS(AGA)M	19632
YJR068W	12640
YMR086W	19995
YKL165C	13253
tS(AGA)L	14620
YHR162W	10391
YHR055C	9973
YLR275W	15673
YOR004W	23162
YDR394W	5189
YER095W	6415
YER047C	6204
YDL131W	3120
YKL043W	13689
YJR020W	12440
YGR171C	9057
YDL227C	2758
YAL048C	103
YCRX19W	2610
tS(AGA)D2	4626
YGR139W	8906
tS(AGA)D1	3540
YOR330C	24377
YGL200C	7620
YHR080C	10074
YOR019W	23232
YOR044W	23320
snR37	11961
YNL143C	21658
tI(AAU)G	8852
snR34	16083
snR33	2339
snR32	10307
snR31	24178
tI(AAU)B	840
YBR120C	1406
YDR280W	4706
snR39	8104
snR38	13540
YKL215C	13032
YCR066W	2518
YKL178C	13202
YPR189W	26493
YDR442W	5356
YEL063C	5779
YEL008C-A	5996
YBR288C	2002
YKR092C	14201
YOR259C	24120
YGR197C	9161
YDR208W	4403
YIL099W	11012
YLL024C	14477
YDR434W	5328
YGL106W	7988
YOR375C	24579
YPL277C	24695
YOR211C	23974
YBL048W	700
YGR011W	8399
YDR521W	5631
YPR142C	26300
YOR022C	23244
YHR038W	9913
YOR324C	24342
YMR086C-A	19998
YGL188C	7673
YLR177W	15308
YOR353C	24493
YER074W-A	6330
YOR099W	23519
YHL025W	9655
YOL029C	23034
YNL222W	21403
YAR068W	440
YDR537C	5686
YOL155C	22554
YML118W	19180
YHR205W	10565
YGR037C	8494
YDR187C	4337
YOL121C	22679
YBR076C-A	1228
YER143W	6628
YNL321W	21016
YOR394C-A	24663
YOR030W	23270
YGR284C	9496
YCL050C	2131
YGL033W	8246
YER152W-A	6662
YCR031C	2410
YPR069C	26033
YLL006W	14558
YMR215W	20509
YDR051C	3779
YGR062C	8608
YIL049W	11175
YMR175W	20336
YCL062W	2090
YBR078W	1233
YBR030W	1043
YLR440C	16317
YLR428C	16266
YPL240C	24858
YDL022W	3489
YPR021C	25867
YLR044C	14750
YGR244C	9331
YBR065C	1183
YLR099C	14965
YOR149C	23715
YGR117C	8826
YEL070W	5755
YML032C	19540
YLR146C	15151
YGR271W	9443
YGR059W	8591
YOL007C	23118
YDR429C	5314
tR(UCU)D	3802
tR(UCU)E	5991
YML010W	19613
YDL193W	2894
YER067C-A	6299
tE(CUC)I	11049
YER021W	6109
YBR052C	1123
YER134C	6589
YEL052W	5829
YNL088W	21864
YOR231C-A	24041
YER161C	6714
YBR103C-A	1344
YJL180C	11680
YBR285W	1993
YNL200C	21472
YDR461C-A	5435
YER129W	6552
YGL193C	7658
YBR058C-A	1158
YLR062C	14812
YHR218W-A	10658
YKR082W	14163
YOR027W	23258
YLR019W	14646
YCR079W	2561
tN(GUU)N2	22209
YJL007C	12350
YDR251W	4588
YKL033W	13728
YNR031C	22310
YNL046W	22029
YPL081W	25474
YDR351W	5024
YJL107C	11943
YMR188C	20387
YPL181W	25071
YDL045W-A	3409
YLR210W	15409
YBR063C	1180
YHR054C	9971
YDL204W	2854
YDL106C	3206
YHR081W	10080
YKR031C	13982
YER119C-A	6516
YPL014W	25719
YML081W	19327
YHR181W	10479
YDL179W	2941
YER096W	6419
YMR128W	20165
YJL029C	12283
YER056C	6249
YGL130W	7908
YMR157C	20257
YJL084C	12057
YML063W	19408
YLR417W	16196
YBL054W	682
YCR017C	2346
snR190	11784
YBL072C	623
YMR080C	19970
YMR037C	19805
YCR024C	2377
YGL025C	8273
YCR102W-A	2665
YMR048W	19849
YFL058W	6871
YLR346C	15929
YOR167C	23792
YHR067W	10007
YMR117C	20117
YDL124W	3145
YDR257C	4605
YGR266W	9421
YLR339C	15896
YGR219W	9246
YJL167W	11715
YPL076W	25485
YJR023C	12444
YHR163W	10392
YGR176W	9072
YMR200W	20444
YKL011C	13815
YJR106W	12756
YIL176C	10672
YDR261W-A	4628
YDR261W-B	4632
YKL044W	13687
YLR272C	15655
YOR005C	23166
YDL226C	2767
YKL059C	13632
YGL092W	8054
YCL039W	2162
YAL049C	99
YER148W-A	6647
YGR136W	8900
YOR018W	23225
YDR513W	5606
YGL201C	7613
YCRX18C	2594
YKL084W	13535
YBR056W-A	1148
YBR121C	1410
YDL146W	3051
YNL079C	21902
YMR062C	19905
YMR015C	19717
YHL015W-A	9693
YFL051C	6905
YJL125C	11876
YBR107C	1353
YGL262W	7385
YBL090W	543
YAL063C	47
YPL114W	25335
YKL142W	13332
YPL049C	25589
YBR147W	1519
YNL064C	21957
YNL031C	22096
YOR110W	23553
YJL070C	12123
YDR373W	5110
YLR190W	15356
YDR322W	4886
YHR073W-A	10030
YOR098C	23513
YKL010C	13821
YGL227W	7516
YOR350C	24482
YIL018W	11289
YLR395C	16104
YHL024W	9659
YCL016C	2244
YHR039C	9916
YBR274W	1946
YER142C	6625
YML119W	19176
YBL012C	852
YHR204W	10559
YGR036C	8491
YGR118W	8829
YAR069C	443
snR24	20114
YDR536W	5682
YOR318C	24318
YNR059W	22419
YDR180W	4311
YOL120C	22682
YHR199C-A	10541
YAL001C	294
YAL054C	83
YOL051W	22967
YCR009C	2316
YPL236C	24867
YHR155W	10362
YPL136W	25256
YOR045W	23322
YDR476C	5486
YOL102C	22747
YDR271C	4681
YBR252W	1891
YBR225W	1789
YIL110W	10967
YJR128W	12830
YPL183W-A	25061
YIL158W	10747
YDR395W	5193
YBR169C	1595
YJR101W	12741
YKR095W-A	14226
YMR305C	20873
YLL058W	14333
YBL051C	693
YGR150C	8958
YJR133W	12851
YPR174C	26440
YLR064W	14816
YEL055C	5814
YDR029W	3667
YGR058W	8587
YPR193C	26509
YHR213W-B	10626
YGL129C	7911
YBR053C	1125
YML013W	19604
YKL045W	13683
YNL207W	21456
YDL192W	2897
YLR029C	14689
YBR082C	1259
YOR210W	23971
YER135C	6590
YBL034C	757
YOL008W	23115
YER077C	6345
YHR104W	10192
YBR089C-A	1298
YLR089C	14922
YEL034C-A	5886
YKR083C	14167
YMR209C	20487
YDL003W	3555
YER128W	6546
YIL125W	10902
YDL078C	3296
YNL304W	21066
YMR245W	20632
YLR061W	14811
PWR1	11447
YKL214C	13037
YOL088C	22803
YOR185C	23858
YBR099C	1331
YKR095W	14219
YOR258W	24118
YGR236C	9299
tV(AAC)E1	6591
YNR010W	22232
YDR435C	5331
YOR376W	24581
YIL098C	11014
YIL084C	11060
YLL027W	14460
YOR322C	24334
YOR253W	24103
YCL001W	2278
YGL109W	7981
YLR312C-B	15805
YPR048W	25983
YAR007C	310
YHR073C-B	10035
YCR047W-A	2477
YML064C	19405
YBL027W	783
YLR414C	16191
YGR137W	8900
YCR016W	2342
YJR010W	12418
YML031W	19544
YKR012C	13902
YMR154C	20248
YBR085W	1278
YMR036C	19799
YMR081C	19975
YGR218W	9242
YPL283W-B	24669
YGR267C	9425
YGL091C	8059
YMR294W-A	20831
YDL125C	3143
YBL073W	621
YMR114C	20108
YGL022W	8281
YML079W	19335
YHR070W	10015
YMR049C	19853
YFL041W-A	6942
YOR166C	23790
YDR460W	5433
YPL257W-B	24782
YPL257W-A	24778
tN(GUU)O1	22951
tN(GUU)O2	23469
YHR165C	10411
YGL105W	7990
tH(GUG)E2	6583
YDR374W-A	5114
tH(GUG)E1	6129
YMR214W	20506
YMR241W	20619
YDR500C	5565
YGL032C	8247
YMR176W	20342
YCL063W	2090
YER048C	6209
YPR020W	25863
YBR064W	1181
YDR107C	4004
YLL005C	14562
YEL077C	5720
YGR245C	9336
YOR148C	23712
YPL243W	24842
YDR497C	5553
YDL025C	3477
YLR147C	15153
YDL147W	3047
YHR106W	10196
YOR360C	24522
YFL056C	6874
YBR104W	1345
YBL091C	541
YER091C-A	6399
YMR063W	19909
YMR014W	19713
YBL008W-A	864
YIR040C	11508
YPL048W	25593
YPR133C	26256
YJL071W	12118
YNL123W	21736
YPL037C	25626
YBR119W	1405
YOR111W	23556
YFL016C	7055
YDR323C	4891
YJL162C	11734
YBR144C	1512
YDR085C	3894
YPL117C	25320
YNL041C	22045
YPL080C	25476
YDR350C	5018
YJL100W	11980
YPL126W	25286
YJL006C	12351
YDR206W	4391
YOR281C	24187
YDR165W	4235
YDL178W	2945
YPR109W	26153
YMR084W	19988
YKL118W	13413
YLR170C	15286
YML086C	19307
YKR030W	13975
YDL207W	2842
YPL015C	25716
YLR211C	15412
tP(UGG)N2	22080
YMR181C	20362
YOL019W-A	23071
tP(UGG)N1	22038
YHR182W	10483
YDL107W	3203
YNR029C	22300
YBR122C	1413
YHR001W	9757
YDR477W	5491
YAR002C-A	304
YMR064W	19911
YOL105C	22724
YOR042W	23312
YGL083W	8083
YOL050C	22970
YBR253W	1892
YIL042C	11205
YBR224W	1786
YIL035C	11231
YIL111W	10965
YIL159W	10742
YPL142C	25229
YML121W	19169
YDR210C-C	4431
YJL174W	11695
YNR061C	22430
YDR210C-D	4427
YPL215W	24959
YHR154W	10353
YPL135W	25259
YGR151C	8964
YMR304W	20868
YGR041W	8531
YER156C	6682
YPL255W	24800
YPL168W	25127
YDR427W	5310
YIL177C	10661
YHR160C	10383
YGR177C	9073
YHR213W-A	10625
YIR019C	11437
YPL077C	25482
YJR022W	12444
YLR273C	15664
YOR001W	23150
YNR002C	22211
YLR009W	14618
YER088W-B	6386
YIR020C	11443
YGL206C	7584
YDL225W	2771
YCL038C	2165
YML099W-A	19263
YPR043W	25972
YOL025W	23046
YLR364W	15992
YKL058W	13635
YPR087W	26086
YKL085W	13533
YJR124C	12811
YNL250W	21299
YNR043W	22349
YHL018W	9684
YOL089C	22798
YIL064W	11139
YPR158C-D	26370
YKL217W	13020
YKR094C	14211
YPR158C-C	26374
YGR013W	8405
YML103C	19244
YOR377W	24588
YLL026W	14464
YCL002C	2276
YGL108C	7982
YHL005C	9742
YJL153C	11774
YPL090C	25419
YDR388W	5166
YGR199W	9171
YHL050C	9550
YFL015W-A	7057
YLR306W	15773
YPL038W-A	25624
YGL220W	7539
YOR351C	24486
YNL266W	21233
YGR082W	8663
YDL115C	3173
YCL003W	2273
YDR436W	5336
YHL027W	9648
YPL189W	25043
YKL116C	13418
YOR319W	24320
YGR119C	8832
YAR066W	438
YGR035C	8488
YDR181C	4317
YOL127W	22656
YMR292W	20824
YJR146W	12912
YNL224C	21396
YAL020C	223
YBR275C	1953
YDR539W	5690
YPL208W	24980
YDR304C	4808
YMR177W	20349
YOR187W	23863
YCL048W-A	2137
YOR292C	24226
YGR064W	8610
YOL147C	22591
YHL046C	9568
YNL296W	21097
YCR037C	2446
YCL060C	2096
YGL035C	8239
YHR054W-A	9973
YOR136W	23656
YPR201W	26537
YDR494W	5539
YDR266C	4666
YMR061W	19902
YGR246C	9341
YEL076C	5724
YPL242C	24849
YPR027C	25905
YLR046C	14761
YBR067C	1190
YCR024C-B	2379
YDR100W	3974
YLL004W	14568
YER049W	6219
YDL024C	3482
YNL337W	20959
YEL054C	5820
YGL068W	8125
YLR028C	14685
YBR081C	1252
YML012W	19607
YER056C-A	6254
YDR028C	3663
YPR192W	26508
YOR217W	23995
YBL035C	750
YPL123C	25300
YNL206C	21459
YHR105W	10194
YLR060W	14808
YHR035W	9902
YDR278C	4698
YJL182C	11675
YIR006C	11389
tA(AGC)P	26377
YKL156W	13292
YPL063W	25524
YBR049C	1116
tA(AGC)J	11899
tA(AGC)D	3485
tA(AGC)G	8923
tA(AGC)F	7254
YDL079C	3292
YGL188C-A	7672
YPR148C	26318
YNL180C	21544
YOR282W	24188
YMR195W	20422
YDR162C	4225
YMR134W	20190
YDR301W	4795
YJL101C	11975
YKR013W	13903
YBL069W	628
YNL040W	22052
YDR353W	5032
YJL053W	12177
YJL001W	12375
YJL049W	12197
YHR183W	10487
YDL085C-A	3269
YCR099C	2656
YLR252W	15568
YJR071W	12645
YML087C	19304
YDL206W	2847
YIL071W-A	11112
YHR060W	9986
YBR010W	958
YER094C	6412
YLR173W	15291
YKR037C	13997
YKL119C	13412
YLR212C	15415
YHR042W	9927
YER101C	6436
YMR155W	20253
YCR019W	2361
YLR086W	14893
RUF22	7243
YMR284W	20792
YJL027C	12288
YER054C	6240
YGL132W	7897
YKR015C	13910
YLR151C	15168
YML030W	19547
YML065W	19401
YMR082C	19978
YER001W	6023
YLR285C-A	15701
YBL074C	620
YPL042C	25611
YPL006W	25756
YBL058W	669
YPR009W	25817
YMR115W	20111
YDL126C	3139
YMR260C	20693
YGR264C	9415
YOR161C	23769
YML078W	19337
YCR083W	2574
YJL152W	11777
YGL258W-A	7393
YIR018W	11424
YPL074W	25497
YJR025C	12447
YNL320W	21020
YKL046C	13678
YBR145W	1514
YDR339C	4964
YOR151C	23724
YAL041W	123
YPL169C	25123
YHR161C	10387
YGR174C	9066
YDL224C	2775
YDR015C	3620
YLR225C	15461
YNL134C	21690
YGL207W	7575
YGL090W	8062
YCLX07W	2198
YLR454W	16380
YGR134W	8893
YER188C-A	6848
YLR270W	15647
YKL184W	13169
YGR169C	9045
YLR365W	15995
YPR086W	26084
YKL086W	13531
YJR125C	12815
snR82	8008
YMR060C	19898
YER190C-B	6848
YLR459W	16400
tF(GAA)H2	10261
YOL155W-A	22548
YFL057C	6873
YJR003C	12388
YDL144C	3062
YFL028C	7004
YJR078W	12663
YMR268W-A	20723
YNL144C	21652
YLR379W	16038
YNL033W	22091
YDR371W	5104
YBL013W	850
YDR456W	5401
YNL062C	21963
YMR295C	20831
YPL116W	25324
YLR238W	15515
YBR118W	1402
YDR324C	4895
YJL072C	12115
YOR112W	23559
YFL017C	7052
YPR132W	26254
YIL134W	10850
YJL163C	11729
YGL123C-A	7929
YNL120C	21747
YDR084C	3891
YLR307W	15776
YOR356W	24510
snR17b	25226
YGR152C	8964
YAR027W	363
YHR072W	10024
YNR026C	22292
YDR428C	5312
YBL006W-A	879
YNL305C	21063
YGL221C	7538
YDR014W-A	3620
YGR034W	8486
YDR182W	4321
YNL290W	21117
YBL010C	858
tL(UAA)D	3704
YGL152C	7808
YLR112W	15026
YDR139C	4132
YBR276C	1963
YJR147W	12913
YOL079W	22857
YAL021C	219
YHR128W	10269
YDR538W	5687
YOR316C	24308
YCL011C	2259
YNL227C	21387
YPR204W	26537
YBR123C	1416
YIL112W	10960
YDR501W	5568
YMR204C	20455
YDL188C	2913
YOL104C	22728
YGR286C	9503
YOR343W-A	24436
YOR043W	23317
YDR470C	5465
YAL056W	76
YBR250W	1885
YIL043C	11203
YKL071W	13585
YPL134C	25261
YMR042W	19820
YJL087C	12046
YLR347C	15934
YJR107W	12760
YNL157W	21625
YML060W	19419
YPL143W	25228
YBR218C	1766
YDR306C	4813
YNR060W	22426
YML120C	19172
YGL174W	7724
RDN25-1	15191
YOR216C	23991
YMR217W	20519
YNL164C	21596
YJL026C-A	12290
YEL057C	5805
YDL156W	3015
YPR170C	26429
YOR239W	24066
YBL036C	747
YNL039W	22056
YGR183C	9093
YDR230W	4517
YPR191W	26503
YER137C	6597
YDR027C	3656
YGL069C	8125
YDL049C	3395
YBR170C	1599
YER071C	6318
YNL272C	21200
YBR048W	1112
YNL205C	21461
YPR073C	26047
YKR081C	14158
YPL263C	24754
YDL001W	3561
YOR338W	24409
YOL013C	23098
YJL183W	11673
YPL218W	24941
YKL128C	13377
YEL028W	5912
YNR042W	22347
YDR260C	4618
YBL059C-A	666
YIL065C	11137
YHR137C-A	10296
YOL031C	23028
YHL019C	9681
YNL258C	21262
tI(AAU)I1	11021
YJR094W-A	12721
YKL216W	13025
YMR175W-A	20337
YGR012W	8401
YHL004W	9744
YPL041C	25614
YNL098C	21824
YKL023C-A	13761
YOR147W	23709
YKR097W	14238
YML102W	19252
YOR370C	24554
YJL047C-A	12202
YCR090C	2599
YDR389W	5171
YCR029C-A	2398
YDL027C	3473
YER053C	6232
YPL051W	25584
YJR121W	12801
YLR081W	14866
YML066C	19396
YDR049W	3772
YJL020W-A	12306
YER100W	6434
YDR279W	4704
YLR399W-A	16126
YAL060W	66
YJL026W	12290
tV(AAC)E2	6653
YER002W	6028
YCR018C	2351
YDL127W	3135
YBL075C	616
YGR265W	9418
YPR008W	25811
YGL020C	8289
YOR160W	23765
YGL133W	7893
YOR107W	23538
YOR008W-B	23182
YMR261C	20698
YMR112C	20103
YER138C	6607
YPL178W	25088
tH(GUG)G1	7595
tH(GUG)G2	8014
YOR186W	23861
YGR287C	9510
YMR216C	20514
YMR170C	20319
YCL061C	2095
YHR004C	9769
YDR502C	5572
YOR238W	24062
YGR247W	9345
YDR101C	3977
YMR158C-A	20261
YPR026W	25897
YOR146W	23706
YPR166C	26416
YEL002C	6013
YEL075C	5725
YPR099C	26123
YPL245W	24836
YBR066C	1186
YDL022C-A	3484
YPR160C-A	26388
YGL211W	7560
YBR079C	1239
YPL068C	25512
YHR199C	10540
YDL090C	3255
YGR101W	8762
YFL054C	6888
YMR255W	20671
YJL128C	11862
YJR002W	12384
YDL145C	3057
YBL097W	529
YBR126W-B	1427
YNL061W	21967
YNL034W	22087
YMR239C	20612
YFL014W	7059
YDR325W	4901
